"","percentageDetected","DivBefore","DivAfter"
"9697",99.524,0.09,0.08
"9698",99.36,0.09,0.08
"9699",99.504,0.09,0.08
"9700",99.25,0.09,0.08
"9701",99.278,0.09,0.09
"9702",99.576,0.09,0.09
"9703",99.512,0.09,0.09
"9704",99.404,0.09,0.09
"9705",99.458,0.09,0.09
"9706",99.574,0.09,0.09
"9707",99.642,0.09,0.09
"9708",99.476,0.09,0.09
"9709",99.384,0.09,0.09
"9710",99.444,0.09,0.09
"9711",99.282,0.09,0.09
"9712",99.408,0.09,0.09
"9713",99.522,0.09,0.09
"9714",99.57,0.09,0.09
"9715",99.474,0.09,0.09
"9716",99.49,0.09,0.09
"9717",99.384,0.09,0.09
"9718",99.436,0.09,0.09
"9719",99.558,0.09,0.09
"9720",99.504,0.09,0.09
"9721",99.412,0.09,0.09
"9722",99.26,0.09,0.09
"9723",99.428,0.09,0.09
"9724",99.634,0.09,0.09
"9725",99.286,0.09,0.09
"9726",99.592,0.09,0.09
"9727",99.504,0.09,0.09
"9728",99.406,0.09,0.09
"9729",99.562,0.09,0.09
"9730",99.468,0.09,0.09
"9731",99.37,0.09,0.09
"9732",99.3,0.09,0.09
"9733",99.374,0.09,0.09
"9734",99.484,0.09,0.09
"9735",99.45,0.09,0.09
"9736",99.39,0.09,0.09
"9737",99.564,0.09,0.09
"9738",99.348,0.09,0.09
"9739",99.466,0.09,0.09
"9740",99.504,0.09,0.09
"9741",99.286,0.09,0.09
"9742",99.424,0.09,0.09
"9743",99.476,0.09,0.09
"9744",99.422,0.09,0.09
"9745",99.486,0.09,0.09
"9746",99.374,0.09,0.09
"9747",99.604,0.09,0.09
"9748",99.478,0.09,0.09
"9749",99.368,0.09,0.09
"9750",99.384,0.09,0.09
"9751",99.412,0.09,0.09
"9752",99.332,0.09,0.09
"9753",99.424,0.09,0.09
"9754",99.4,0.09,0.09
"9755",99.426,0.09,0.09
"9756",99.312,0.09,0.09
"9757",99.466,0.09,0.09
"9758",99.386,0.09,0.09
"9759",99.562,0.09,0.09
"9760",99.428,0.09,0.09
"9761",99.542,0.09,0.09
"9762",99.488,0.09,0.09
"9763",99.434,0.09,0.09
"9764",99.322,0.09,0.09
"9765",99.344,0.09,0.09
"9766",99.342,0.09,0.09
"9767",99.462,0.09,0.09
"9768",99.516,0.09,0.09
"9769",99.406,0.09,0.09
"9770",99.4,0.09,0.09
"9771",99.45,0.09,0.09
"9772",99.282,0.09,0.09
"9773",99.362,0.09,0.09
"9774",99.494,0.09,0.09
"9775",99.498,0.09,0.09
"9776",99.43,0.09,0.09
"9777",99.584,0.09,0.09
"9778",99.412,0.09,0.09
"9779",99.454,0.09,0.09
"9780",99.304,0.09,0.09
"9781",99.496,0.09,0.09
"9782",99.438,0.09,0.09
"9783",99.434,0.09,0.09
"9784",99.482,0.09,0.09
"9785",99.198,0.09,0.09
"9786",99.352,0.09,0.09
"9787",99.472,0.09,0.09
"9788",99.414,0.09,0.09
"9789",98.752,0.09,0.09
"9790",99.544,0.09,0.09
"9791",99.414,0.09,0.09
"9792",99.42,0.09,0.09
"9793",99.598,0.09,0.09
"9794",99.368,0.09,0.09
"9795",99.334,0.09,0.09
"9796",99.498,0.09,0.09
"9797",99.256,0.09,0.09
"9798",99.39,0.09,0.09
"9799",99.23,0.09,0.09
"9800",99.476,0.09,0.09
"9801",99.442,0.09,0.1
"9802",99.576,0.09,0.1
"9803",99.398,0.09,0.1
"9804",99.438,0.09,0.1
"9805",99.448,0.09,0.1
"9806",99.352,0.09,0.1
"9807",99.43,0.09,0.1
"9808",99.428,0.09,0.1
"9809",99.308,0.09,0.1
"9810",99.51,0.09,0.1
"9811",99.554,0.09,0.1
"9812",99.632,0.09,0.1
"9813",99.364,0.09,0.1
"9814",99.31,0.09,0.1
"9815",99.526,0.09,0.1
"9816",99.688,0.09,0.1
"9817",99.392,0.09,0.1
"9818",99.204,0.09,0.1
"9819",99.61,0.09,0.1
"9820",99.504,0.09,0.1
"9821",99.108,0.09,0.1
"9822",99.396,0.09,0.1
"9823",99.462,0.09,0.1
"9824",99.452,0.09,0.1
"9825",99.44,0.09,0.1
"9826",99.66,0.09,0.1
"9827",99.462,0.09,0.1
"9828",99.574,0.09,0.1
"9829",99.548,0.09,0.1
"9830",99.64,0.09,0.1
"9831",99.382,0.09,0.1
"9832",99.474,0.09,0.1
"9833",99.494,0.09,0.1
"9834",99.378,0.09,0.1
"9835",99.48,0.09,0.1
"9836",99.488,0.09,0.1
"9837",99.414,0.09,0.1
"9838",99.498,0.09,0.1
"9839",99.422,0.09,0.1
"9840",99.326,0.09,0.1
"9841",99.44,0.09,0.1
"9842",99.402,0.09,0.1
"9843",99.418,0.09,0.1
"9844",99.448,0.09,0.1
"9845",99.578,0.09,0.1
"9846",99.456,0.09,0.1
"9847",99.27,0.09,0.1
"9848",99.28,0.09,0.1
"9849",99.442,0.09,0.1
"9850",99.37,0.09,0.1
"9851",99.43,0.09,0.1
"9852",99.304,0.09,0.1
"9853",99.432,0.09,0.1
"9854",99.536,0.09,0.1
"9855",99.456,0.09,0.1
"9856",99.436,0.09,0.1
"9857",99.436,0.09,0.1
"9858",99.54,0.09,0.1
"9859",99.536,0.09,0.1
"9860",99.58,0.09,0.1
"9861",99.38,0.09,0.1
"9862",99.526,0.09,0.1
"9863",99.454,0.09,0.1
"9864",99.078,0.09,0.1
"9865",99.286,0.09,0.1
"9866",99.5,0.09,0.1
"9867",99.426,0.09,0.1
"9868",99.336,0.09,0.1
"9869",99.526,0.09,0.1
"9870",99.658,0.09,0.1
"9871",99.378,0.09,0.1
"9872",99.364,0.09,0.1
"9873",99.346,0.09,0.1
"9874",99.578,0.09,0.1
"9875",99.508,0.09,0.1
"9876",99.302,0.09,0.1
"9877",99.466,0.09,0.1
"9878",99.398,0.09,0.1
"9879",99.604,0.09,0.1
"9880",99.126,0.09,0.1
"9881",99.464,0.09,0.1
"9882",99.44,0.09,0.1
"9883",99.566,0.09,0.1
"9884",99.49,0.09,0.1
"9885",99.598,0.09,0.1
"9886",99.424,0.09,0.1
"9887",99.278,0.09,0.1
"9888",99.41,0.09,0.1
"9889",99.268,0.09,0.1
"9890",99.41,0.09,0.1
"9891",99.54,0.09,0.1
"9892",99.418,0.09,0.1
"9893",99.416,0.09,0.1
"9894",99.554,0.09,0.1
"9895",99.364,0.09,0.1
"9896",99.464,0.09,0.1
"9897",99.474,0.09,0.1
"9898",99.54,0.09,0.1
"9899",99.39,0.09,0.1
"9900",99.582,0.09,0.1
"9901",98.382,0.1,0
"9902",98.562,0.1,0
"9903",98.502,0.1,0
"9904",98.324,0.1,0
"9905",98.56,0.1,0
"9906",98.386,0.1,0
"9907",98.494,0.1,0
"9908",98.754,0.1,0
"9909",98.496,0.1,0
"9910",98.656,0.1,0
"9911",98.47,0.1,0
"9912",98.622,0.1,0
"9913",98.438,0.1,0
"9914",98.302,0.1,0
"9915",98.546,0.1,0
"9916",98.428,0.1,0
"9917",98.2,0.1,0
"9918",98.392,0.1,0
"9919",98.202,0.1,0
"9920",98.408,0.1,0
"9921",98.474,0.1,0
"9922",98.528,0.1,0
"9923",98.59,0.1,0
"9924",98.456,0.1,0
"9925",98.446,0.1,0
"9926",98.474,0.1,0
"9927",98.542,0.1,0
"9928",98.288,0.1,0
"9929",98.57,0.1,0
"9930",98.514,0.1,0
"9931",98.372,0.1,0
"9932",98.41,0.1,0
"9933",98.312,0.1,0
"9934",98.486,0.1,0
"9935",98.584,0.1,0
"9936",98.27,0.1,0
"9937",98.656,0.1,0
"9938",98.674,0.1,0
"9939",98.442,0.1,0
"9940",98.428,0.1,0
"9941",98.758,0.1,0
"9942",98.52,0.1,0
"9943",98.362,0.1,0
"9944",98.58,0.1,0
"9945",98.284,0.1,0
"9946",98.406,0.1,0
"9947",98.286,0.1,0
"9948",98.838,0.1,0
"9949",98.672,0.1,0
"9950",98.286,0.1,0
"9951",98.522,0.1,0
"9952",98.492,0.1,0
"9953",98.51,0.1,0
"9954",98.466,0.1,0
"9955",98.564,0.1,0
"9956",98.394,0.1,0
"9957",98.478,0.1,0
"9958",98.468,0.1,0
"9959",98.346,0.1,0
"9960",98.244,0.1,0
"9961",98.432,0.1,0
"9962",98.752,0.1,0
"9963",98.43,0.1,0
"9964",98.394,0.1,0
"9965",98.618,0.1,0
"9966",98.502,0.1,0
"9967",98.52,0.1,0
"9968",98.386,0.1,0
"9969",98.508,0.1,0
"9970",98.534,0.1,0
"9971",98.258,0.1,0
"9972",98.736,0.1,0
"9973",98.5,0.1,0
"9974",98.286,0.1,0
"9975",98.37,0.1,0
"9976",98.394,0.1,0
"9977",98.424,0.1,0
"9978",98.354,0.1,0
"9979",98.338,0.1,0
"9980",98.394,0.1,0
"9981",98.594,0.1,0
"9982",98.358,0.1,0
"9983",98.634,0.1,0
"9984",98.358,0.1,0
"9985",98.25,0.1,0
"9986",98.364,0.1,0
"9987",98.536,0.1,0
"9988",98.472,0.1,0
"9989",98.398,0.1,0
"9990",98.362,0.1,0
"9991",98.556,0.1,0
"9992",98.37,0.1,0
"9993",98.454,0.1,0
"9994",98.438,0.1,0
"9995",98.704,0.1,0
"9996",98.324,0.1,0
"9997",98.346,0.1,0
"9998",98.376,0.1,0
"9999",98.438,0.1,0
"10000",98.488,0.1,0
"10001",98.712,0.1,0.01
"10002",98.778,0.1,0.01
"10003",98.916,0.1,0.01
"10004",98.554,0.1,0.01
"10005",98.518,0.1,0.01
"10006",98.682,0.1,0.01
"10007",98.702,0.1,0.01
"10008",98.86,0.1,0.01
"10009",98.794,0.1,0.01
"10010",98.67,0.1,0.01
"10011",98.706,0.1,0.01
"10012",98.804,0.1,0.01
"10013",98.68,0.1,0.01
"10014",98.958,0.1,0.01
"10015",98.722,0.1,0.01
"10016",98.676,0.1,0.01
"10017",98.766,0.1,0.01
"10018",98.844,0.1,0.01
"10019",99.184,0.1,0.01
"10020",98.576,0.1,0.01
"10021",98.602,0.1,0.01
"10022",99.06,0.1,0.01
"10023",98.674,0.1,0.01
"10024",98.972,0.1,0.01
"10025",98.676,0.1,0.01
"10026",98.668,0.1,0.01
"10027",98.934,0.1,0.01
"10028",98.34,0.1,0.01
"10029",98.612,0.1,0.01
"10030",98.814,0.1,0.01
"10031",98.832,0.1,0.01
"10032",98.696,0.1,0.01
"10033",98.798,0.1,0.01
"10034",99.016,0.1,0.01
"10035",98.82,0.1,0.01
"10036",98.586,0.1,0.01
"10037",98.66,0.1,0.01
"10038",98.99,0.1,0.01
"10039",98.606,0.1,0.01
"10040",98.636,0.1,0.01
"10041",98.64,0.1,0.01
"10042",98.772,0.1,0.01
"10043",98.72,0.1,0.01
"10044",98.948,0.1,0.01
"10045",98.576,0.1,0.01
"10046",98.68,0.1,0.01
"10047",98.68,0.1,0.01
"10048",98.57,0.1,0.01
"10049",98.992,0.1,0.01
"10050",98.696,0.1,0.01
"10051",98.984,0.1,0.01
"10052",98.596,0.1,0.01
"10053",98.672,0.1,0.01
"10054",98.554,0.1,0.01
"10055",98.622,0.1,0.01
"10056",98.988,0.1,0.01
"10057",98.792,0.1,0.01
"10058",98.576,0.1,0.01
"10059",98.67,0.1,0.01
"10060",98.938,0.1,0.01
"10061",98.716,0.1,0.01
"10062",98.67,0.1,0.01
"10063",98.846,0.1,0.01
"10064",98.642,0.1,0.01
"10065",98.802,0.1,0.01
"10066",99.06,0.1,0.01
"10067",98.842,0.1,0.01
"10068",98.792,0.1,0.01
"10069",98.882,0.1,0.01
"10070",98.652,0.1,0.01
"10071",98.694,0.1,0.01
"10072",98.668,0.1,0.01
"10073",98.842,0.1,0.01
"10074",98.808,0.1,0.01
"10075",98.522,0.1,0.01
"10076",98.732,0.1,0.01
"10077",98.41,0.1,0.01
"10078",98.986,0.1,0.01
"10079",98.766,0.1,0.01
"10080",98.772,0.1,0.01
"10081",98.646,0.1,0.01
"10082",98.634,0.1,0.01
"10083",98.726,0.1,0.01
"10084",98.808,0.1,0.01
"10085",98.738,0.1,0.01
"10086",99.312,0.1,0.01
"10087",98.864,0.1,0.01
"10088",98.988,0.1,0.01
"10089",98.8,0.1,0.01
"10090",98.536,0.1,0.01
"10091",98.558,0.1,0.01
"10092",98.768,0.1,0.01
"10093",71.62,0.1,0.01
"10094",98.616,0.1,0.01
"10095",98.466,0.1,0.01
"10096",98.532,0.1,0.01
"10097",98.644,0.1,0.01
"10098",98.634,0.1,0.01
"10099",98.668,0.1,0.01
"10100",61.074,0.1,0.01
"10101",98.802,0.1,0.02
"10102",99.114,0.1,0.02
"10103",98.988,0.1,0.02
"10104",99.11,0.1,0.02
"10105",98.718,0.1,0.02
"10106",98.698,0.1,0.02
"10107",98.758,0.1,0.02
"10108",99.206,0.1,0.02
"10109",98.872,0.1,0.02
"10110",98.958,0.1,0.02
"10111",99.01,0.1,0.02
"10112",99.214,0.1,0.02
"10113",99.076,0.1,0.02
"10114",98.976,0.1,0.02
"10115",98.908,0.1,0.02
"10116",98.7,0.1,0.02
"10117",99.076,0.1,0.02
"10118",98.774,0.1,0.02
"10119",99.194,0.1,0.02
"10120",98.802,0.1,0.02
"10121",98.792,0.1,0.02
"10122",98.998,0.1,0.02
"10123",98.696,0.1,0.02
"10124",98.906,0.1,0.02
"10125",98.83,0.1,0.02
"10126",98.832,0.1,0.02
"10127",99.078,0.1,0.02
"10128",98.904,0.1,0.02
"10129",99.128,0.1,0.02
"10130",98.824,0.1,0.02
"10131",98.658,0.1,0.02
"10132",99.092,0.1,0.02
"10133",98.936,0.1,0.02
"10134",98.892,0.1,0.02
"10135",98.912,0.1,0.02
"10136",98.898,0.1,0.02
"10137",98.884,0.1,0.02
"10138",98.89,0.1,0.02
"10139",99.132,0.1,0.02
"10140",99.104,0.1,0.02
"10141",98.87,0.1,0.02
"10142",99.096,0.1,0.02
"10143",99.084,0.1,0.02
"10144",98.976,0.1,0.02
"10145",98.872,0.1,0.02
"10146",98.772,0.1,0.02
"10147",98.692,0.1,0.02
"10148",98.862,0.1,0.02
"10149",98.828,0.1,0.02
"10150",98.92,0.1,0.02
"10151",98.644,0.1,0.02
"10152",98.936,0.1,0.02
"10153",99,0.1,0.02
"10154",98.906,0.1,0.02
"10155",98.892,0.1,0.02
"10156",99.05,0.1,0.02
"10157",98.864,0.1,0.02
"10158",98.76,0.1,0.02
"10159",98.686,0.1,0.02
"10160",99.142,0.1,0.02
"10161",99.164,0.1,0.02
"10162",99.134,0.1,0.02
"10163",98.994,0.1,0.02
"10164",99.296,0.1,0.02
"10165",98.77,0.1,0.02
"10166",99.326,0.1,0.02
"10167",98.912,0.1,0.02
"10168",99.186,0.1,0.02
"10169",98.642,0.1,0.02
"10170",98.848,0.1,0.02
"10171",98.866,0.1,0.02
"10172",59.662,0.1,0.02
"10173",98.752,0.1,0.02
"10174",98.832,0.1,0.02
"10175",98.742,0.1,0.02
"10176",99.24,0.1,0.02
"10177",99.146,0.1,0.02
"10178",99.168,0.1,0.02
"10179",99.062,0.1,0.02
"10180",99.378,0.1,0.02
"10181",98.798,0.1,0.02
"10182",98.78,0.1,0.02
"10183",98.992,0.1,0.02
"10184",98.802,0.1,0.02
"10185",99,0.1,0.02
"10186",98.75,0.1,0.02
"10187",98.952,0.1,0.02
"10188",98.862,0.1,0.02
"10189",98.71,0.1,0.02
"10190",98.848,0.1,0.02
"10191",98.998,0.1,0.02
"10192",99,0.1,0.02
"10193",98.872,0.1,0.02
"10194",99.122,0.1,0.02
"10195",98.674,0.1,0.02
"10196",99.112,0.1,0.02
"10197",99.01,0.1,0.02
"10198",98.814,0.1,0.02
"10199",98.968,0.1,0.02
"10200",98.866,0.1,0.02
"10201",98.804,0.1,0.03
"10202",99.23,0.1,0.03
"10203",99.304,0.1,0.03
"10204",98.914,0.1,0.03
"10205",99.29,0.1,0.03
"10206",99.174,0.1,0.03
"10207",99.22,0.1,0.03
"10208",99.276,0.1,0.03
"10209",99.126,0.1,0.03
"10210",99.176,0.1,0.03
"10211",99.196,0.1,0.03
"10212",99.082,0.1,0.03
"10213",98.916,0.1,0.03
"10214",99.284,0.1,0.03
"10215",99.168,0.1,0.03
"10216",99.326,0.1,0.03
"10217",99.182,0.1,0.03
"10218",98.996,0.1,0.03
"10219",99.264,0.1,0.03
"10220",98.99,0.1,0.03
"10221",99.332,0.1,0.03
"10222",98.812,0.1,0.03
"10223",99.004,0.1,0.03
"10224",99.172,0.1,0.03
"10225",99.024,0.1,0.03
"10226",99.424,0.1,0.03
"10227",99.15,0.1,0.03
"10228",99.366,0.1,0.03
"10229",99.084,0.1,0.03
"10230",99.184,0.1,0.03
"10231",99.11,0.1,0.03
"10232",99.252,0.1,0.03
"10233",99.084,0.1,0.03
"10234",99.162,0.1,0.03
"10235",98.91,0.1,0.03
"10236",99.06,0.1,0.03
"10237",99.258,0.1,0.03
"10238",99.242,0.1,0.03
"10239",99.132,0.1,0.03
"10240",99.18,0.1,0.03
"10241",99.172,0.1,0.03
"10242",99.208,0.1,0.03
"10243",99.208,0.1,0.03
"10244",98.968,0.1,0.03
"10245",99.134,0.1,0.03
"10246",99.188,0.1,0.03
"10247",99.194,0.1,0.03
"10248",98.972,0.1,0.03
"10249",99.21,0.1,0.03
"10250",99.258,0.1,0.03
"10251",98.838,0.1,0.03
"10252",98.798,0.1,0.03
"10253",99.142,0.1,0.03
"10254",99.09,0.1,0.03
"10255",99.084,0.1,0.03
"10256",99.336,0.1,0.03
"10257",99.24,0.1,0.03
"10258",99.044,0.1,0.03
"10259",99.002,0.1,0.03
"10260",99.16,0.1,0.03
"10261",99.148,0.1,0.03
"10262",99.174,0.1,0.03
"10263",39.422,0.1,0.03
"10264",99.12,0.1,0.03
"10265",99.378,0.1,0.03
"10266",99.148,0.1,0.03
"10267",99.078,0.1,0.03
"10268",99.034,0.1,0.03
"10269",98.904,0.1,0.03
"10270",99.332,0.1,0.03
"10271",99.404,0.1,0.03
"10272",99.096,0.1,0.03
"10273",99.188,0.1,0.03
"10274",99.078,0.1,0.03
"10275",99.31,0.1,0.03
"10276",99.076,0.1,0.03
"10277",98.854,0.1,0.03
"10278",99.17,0.1,0.03
"10279",99.284,0.1,0.03
"10280",99.134,0.1,0.03
"10281",98.93,0.1,0.03
"10282",99.21,0.1,0.03
"10283",99.154,0.1,0.03
"10284",99.106,0.1,0.03
"10285",98.808,0.1,0.03
"10286",99.122,0.1,0.03
"10287",98.982,0.1,0.03
